bpolicyc,fec_effec,fec_exp,uso_veh,tipo_veh,edad_asegurado,canal,prima_mensual_uf,deducible,asegurado_es_contratante,sucursal,intermediario,pol_colectiva,asegurado_empresa,contratante_empresa
95-397140-0,2025-04-15 00:00:00.000,2026-09-14 00:00:00.000,Escuela de Conductores,Mini Bus,59,DEALERS,0.0010091324200913,10,1,Casa Matriz Santiago Dealer,8943,0,0,0
91-71531-0,2025-04-15 00:00:00.000,2025-09-22 00:00:00.000,Particular,Station Wagon,35,DEALERS,0.0024264840182648,5,1,Casa Matriz Santiago Dealer,8614,0,0,0
83-120928-0,2025-10-30 00:00:00.000,2026-10-30 00:00:00.000,Particular,Station Wagon,32,,0.0009251141552511,3,1,BancoEstado,4272,0,0,0
74-811694-0,2025-03-25 00:00:00.000,2024-05-23 00:00:00.000,Transporte de Carga,Semi Remolque,64,CORREDORES,0.000418065022831,17,1,Viña del Mar,6686,1,0,0
83-117415-0,2025-10-14 00:00:00.000,2026-10-14 00:00:00.000,Particular,Mini Bus,49,,0.0011617603652968,5,1,BancoEstado,6872,0,0,0
74-691884-0,2024-03-16 00:00:00.000,2025-03-16 00:00:00.000,Particular,Station Wagon,41,DEALERS,0.0023252209026944116,10,0,HDI.CL,6082,0,0,0
83-93193-0,2025-05-01 00:00:00.000,2026-05-01 00:00:00.000,Escuela de Conductores,Furgón,Empresa,,0.0001098264840182,0,0,Valdivia Dealer,6978,0,1,1
116-13088-0,2024-10-02 00:00:00.000,2025-10-02 00:00:00.000,Particular,Station Wagon,32,MASIVO,0.0012675799086757,0,0,CM Falabella,2892,0,0,1
74-793508-0,2025-07-16 00:00:00.000,2026-07-16 00:00:00.000,Particular,Automóvil,54,,0.0011105552511415,11,1,Kontakto,6041,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Comercial,Furgón,Empresa,CORREDORES,0.0010657534246575,13,1,Valdivia Dealer,2556,0,1,1
69-744186-0,2026-03-19 00:00:00.000,2029-03-19 00:00:00.000,Particular,Station Wagon,30,CORREDORES,0.0014668491484184,3,1,Banca Seguros,2446,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2026-03-18 00:00:00.000,Particular,Station Wagon,46,DEALERS,0.0028082191780821,5,1,Casa Matriz Santiago Dealer,2206,0,0,0
69-498174-0,2024-02-21 00:00:00.000,2025-02-21 00:00:00.000,Escuela de Conductores,Mini Bus,54,CORREDORES,0.0014626593806921,5,1,Banca Seguros,2556,0,0,0
74-811694-0,2025-05-19 00:00:00.000,2024-05-23 00:00:00.000,Particular,Mini Bus,69,DEALERS,0.0013878371300910409,5,0,Casa Matriz Santiago Dealer,7883,0,0,0
69-541129-0,2024-08-20 00:00:00.000,2025-08-20 00:00:00.000,Particular,Station Wagon,54,MASIVO,0.0011114155251141,5,0,CM Falabella,2457,0,0,1
3-519648-0,2024-09-26 00:00:00.000,2027-09-26 00:00:00.000,Comercial,Camioneta,54,DEALERS,0.0016502283105022,10,1,Partners,5875,0,1,1
69-537283-0,2024-07-11 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,60,CORREDORES,0.0023027395459275716,3,1,Banca Seguros,2446,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2025-11-02 00:00:00.000,Particular,Automóvil,50,DIRECTO,0.0008584474885844,3,1,Valdivia Dealer,6082,0,0,0
116-12228-0,2025-08-31 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,50,MASIVO,0.0017168949771689,0,0,CM Falabella,2457,0,0,1
96-446032-0,2024-02-20 00:00:00.000,2024-05-23 00:00:00.000,Particular,Mini Bus,47,DEALERS,0.0014810761513907,3,1,Valdivia Dealer,8650,0,0,0
74-811694-0,2025-01-09 00:00:00.000,2026-01-09 00:00:00.000,Particular,Station Wagon,62,DEALERS,0.0027716894977168,6,1,Casa Matriz Santiago Dealer,8579,0,0,0
90-387959-373,2024-07-24 00:00:00.000,2024-11-30 00:00:00.000,Particular,Automóvil,Empresa,CORREDORES,0.001829457364341,5,1,HDI Santiago,8897,1,1,1
83-139135-0,2026-03-11 00:00:00.000,2027-03-11 00:00:00.000,Particular,Camioneta,61,,0.0009123287671232,5,1,BancoEstado,7741,0,0,0
83-46764-0,2024-02-01 00:00:00.000,2025-02-01 00:00:00.000,Comercial,Camión,Empresa,,0.0014384853369763,0,0,BancoEstado,7591,0,1,0
95-400852-0,2025-10-26 00:00:00.000,2026-10-26 00:00:00.000,Particular,Camioneta,34,DEALERS,0.0021397260273972,15,1,Casa Matriz Santiago Dealer,10729,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2026-09-30 00:00:00.000,Particular,Jeep,44,DEALERS,0.0015990867579908,3,1,Casa Matriz Santiago Dealer,8650,0,0,0
93-82921-0,2025-04-15 00:00:00.000,2026-09-04 00:00:00.000,Particular,Station Wagon,57,DEALERS,0.0015223744292237,5,1,Concepcion Dealer,5498,0,0,0
116-43771-0,2025-04-17 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,67,MASIVO,0.0008337899543378,0,0,CM Falabella,2457,0,0,1
85-82807-48,2024-10-31 00:00:00.000,2024-11-30 00:00:00.000,Comercial,Semi Remolque,Empresa,CORREDORES,0.0017444444444444,35,0,Partners,5131,1,1,1
74-811694-0,2024-07-06 00:00:00.000,2025-08-06 00:00:00.000,Comercial,Camioneta,Empresa,CORREDORES,0.0011262626262626,0,1,Viña del Mar,4308,1,1,1
74-793037-0,2025-04-15 00:00:00.000,2027-07-09 00:00:00.000,Particular,Automóvil,43,DIRECTO,0.002111951585264372,3,1,HDI.CL,1080,0,0,0
74-806107-1,2025-04-15 00:00:00.000,2026-09-21 00:00:00.000,Comercial,Mini Bus,Empresa,DEALERS,0.0021954337899543,5,1,Corporate,-585,1,1,1
74-811694-0,2026-02-12 00:00:00.000,2027-02-12 00:00:00.000,Particular,Station Wagon,73,DEALERS,0.0007607305936073,2,1,HDI Club,3270,0,0,0
74-811694-0,2026-02-03 00:00:00.000,2027-02-03 00:00:00.000,Escuela de Conductores,Station Wagon,36,DEALERS,0.000648401826484,10,1,Chillan Dealer,7243,0,0,0
69-553881-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,55,MASIVO,0.001758904109589,3,0,CM Falabella,2457,0,0,1
74-753997-0,2025-01-28 00:00:00.000,2026-01-28 00:00:00.000,Particular,Station Wagon,67,DIRECTO,0.0013808219178082,3,1,HDI.CL,5336,0,0,0
90-426720-0,2024-10-16 00:00:00.000,2025-10-16 00:00:00.000,Escuela de Conductores,Mini Bus,45,DEALERS,0.000572327168817958,5,1,Casa Matriz Santiago Dealer,8579,0,0,0
83-121414-0,2025-11-07 00:00:00.000,2026-11-07 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0007698630136986,3,1,Valdivia Dealer,6872,0,0,0
114-3821-0,2025-02-28 00:00:00.000,2026-02-28 00:00:00.000,Particular,Jeep,21,DEALERS,0.0020319634703196,5,1,Valdivia Dealer,2206,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,38,DEALERS,0.0021031963470319,10,1,Casa Matriz Santiago Dealer,8579,0,0,0
94-68673-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,60,DEALERS,0.0016807305936073,3,1,Casa Matriz Santiago Dealer,7883,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Particular,Mini Bus,60,DIRECTO,0.0013269406392694,3,0,HDI.CL,1080,0,0,0
83-99515-0,2025-06-10 00:00:00.000,2026-06-10 00:00:00.000,Particular,Mini Bus,54,,0.001504109589041,10,1,BancoEstado,9421,0,0,0
69-742193-0,2026-03-10 00:00:00.000,2028-03-10 00:00:00.000,Escuela de Conductores,Station Wagon,40,MASIVO,0.0010492476060191,5,0,CM Falabella,2457,0,0,1
69-601380-0,2025-03-12 00:00:00.000,2026-03-12 00:00:00.000,Escuela de Conductores,Station Wagon,79,DEALERS,0.0009762557077625,0,0,Valdivia Dealer,2457,0,0,1
96-572120-0,2026-01-17 00:00:00.000,2024-05-23 00:00:00.000,Escuela de Conductores,Mini Bus,57,DEALERS,0.0014100456621004,5,1,Valdivia Dealer,8650,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2025-09-07 01:00:00.000,Otros usos comerciales distint,Station Wagon,58,DEALERS,0.0020914756393187388,0,0,CM Falabella,2457,0,0,1
115-15673-0,2025-12-31 00:00:00.000,2026-12-31 00:00:00.000,Otros usos comerciales distint,Mini Bus,54,CORREDORES,0.0009733333333333,0,1,Banca Seguros,2556,0,1,1
90-438598-0,2025-01-30 00:00:00.000,2026-01-30 00:00:00.000,Particular,Station Wagon,60,DEALERS,0.0008803652968036,14,1,Casa Matriz Santiago Dealer,8579,0,0,0
74-815526-0,2025-11-06 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,54,DIRECTO,0.0011593607305936,5,1,HDI.CL,1080,0,0,0
114-23303-0,2025-01-11 00:00:00.000,2027-01-11 00:00:00.000,Escuela de Conductores,Station Wagon,54,DEALERS,0.0006127853881278,10,1,Casa Matriz Santiago Dealer,2206,0,0,0
96-553359-0,2025-04-15 00:00:00.000,2027-10-21 00:00:00.000,Particular,Mini Bus,51,DEALERS,0.0008232541173317725,10,1,Casa Matriz Santiago Dealer,2206,0,0,0
74-811694-0,2024-09-12 00:00:00.000,2025-09-12 00:00:00.000,Escuela de Conductores,Station Wagon,70,DEALERS,0.0013141552511415,10,1,Casa Matriz Santiago Dealer,8409,0,0,0
74-811694-0,2025-11-24 00:00:00.000,2026-11-24 00:00:00.000,Particular,Mini Bus,57,DEALERS,0.0017086757990867,5,1,Concepcion Dealer,10360,0,0,0
74-832668-24,2026-03-10 00:00:00.000,2027-03-10 00:00:00.000,Escuela de Conductores,Semi Remolque,63,DEALERS,0.0003814949771689,0,1,Advance,6684,1,0,0
74-811694-0,2024-11-30 00:00:00.000,2025-11-30 00:00:00.000,Otros usos comerciales distint,Mini Bus,54,CORREDORES,0.0011870403578312701,5,1,HDI Santiago,8897,1,1,1
74-811694-0,2025-04-15 00:00:00.000,2026-01-04 00:00:00.000,Otros usos comerciales distint,Station Wagon,Empresa,DEALERS,0.0023830369357045,3,0,Vina del Mar Dealer,8650,0,1,0
74-745954-1,2024-11-03 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,82,CORREDORES,0.0015305936073059,3,1,Valdivia Dealer,4133,1,0,0
83-45141-0,2024-01-01 00:00:00.000,2024-12-31 00:00:00.000,Comercial,Station Wagon,Empresa,,0.0001082100456621,9,0,BancoEstado,6978,0,1,1
3-507225-0,2025-04-15 00:00:00.000,2025-07-16 00:00:00.000,Particular,Station Wagon,58,CORREDORES,0.0009908675799086,3,1,HDI Club,6041,0,0,0
74-836478-6,2026-03-07 00:00:00.000,2027-03-07 00:00:00.000,Otros usos comerciales distint,Semi Remolque,54,CORREDORES,-0.00034929324176395313,-2,1,Antofagasta,6369,1,1,1
3-575176-0,2025-10-24 00:00:00.000,2026-10-24 00:00:00.000,Particular,Automóvil,54,CORREDORES,0.0005042263527306147,5,1,HDI Club,6287,0,0,0
69-670715-0,2025-08-27 00:00:00.000,2026-08-27 00:00:00.000,Particular,Camioneta,54,MASIVO,0.0033652968036529,5,0,CM Falabella,2457,0,0,1
96-477110-0,2024-09-09 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,76,DEALERS,0.0017716894977168,3,1,Casa Matriz Santiago Dealer,7202,0,0,0
3-575492-18,2025-09-30 00:00:00.000,2026-09-30 00:00:00.000,Escuela de Conductores,Ambulancia,Empresa,CORREDORES,0.0010052511415525,16,1,Corporate,1047,1,1,1
74-683359-1,2024-01-31 00:00:00.000,2025-01-31 00:00:00.000,Particular,Automóvil,54,CORREDORES,0.0012604735883424,10,1,HDI Santiago,6100,1,0,0
69-722640-0,2026-01-15 00:00:00.000,2027-01-15 00:00:00.000,Particular,Jeep,54,DEALERS,0.0008286898422572173,3,0,CM Falabella,2457,0,0,1
96-552274-0,2025-10-11 00:00:00.000,2024-05-23 00:00:00.000,Escuela de Conductores,Automóvil,44,DEALERS,-0.0008731645993420929,8,0,Valdivia Dealer,8650,0,0,0
74-725367-0,2024-08-08 00:00:00.000,2025-08-08 00:00:00.000,Particular,Automóvil,35,DIRECTO,0.0008858447488584,5,1,HDI.CL,1080,0,0,0
95-415959-0,2026-03-05 00:00:00.000,2027-03-05 00:00:00.000,Otros usos comerciales distint,Camioneta,Empresa,DEALERS,0.002131506849315,3,1,Valdivia Dealer,5919,0,1,1
3-595303-0,2026-01-31 00:00:00.000,2027-01-31 00:00:00.000,Particular,Camioneta,Empresa,CORREDORES,0.0003402204261141287,0,1,Valdivia Dealer,2253,0,1,1
94-72016-0,2024-09-23 00:00:00.000,2025-09-23 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0020546118721461,10,1,Casa Matriz Santiago Dealer,7883,0,0,0
74-811694-0,2025-08-13 00:00:00.000,2026-08-13 00:00:00.000,Escuela de Conductores,Station Wagon,54,DEALERS,0.0045771689497716,10,1,Casa Matriz Santiago Dealer,6819,0,0,0
69-634030-0,2025-05-14 00:00:00.000,2027-05-14 00:00:00.000,Particular,Station Wagon,31,CORREDORES,0.0009575342465753,-1,0,Valdivia Dealer,6953,0,0,1
95-415985-0,2025-04-15 00:00:00.000,2028-03-05 00:00:00.000,Particular,Camioneta,41,DEALERS,0.0022115488372093,10,1,Casa Matriz Santiago Dealer,8220,0,0,0
74-811694-0,2024-08-29 00:00:00.000,2025-08-29 00:00:00.000,Particular,Automóvil,51,DIRECTO,0.00144200913242,5,1,HDI.CL,2561,0,0,0
3-570377-204,2025-04-15 00:00:00.000,2027-10-01 00:00:00.000,Escuela de Conductores,Camioneta,Empresa,CORREDORES,0.001357041251778,5,1,Partners,5183,1,1,1
95-399247-0,2025-09-11 00:00:00.000,2027-09-11 00:00:00.000,Particular,Mini Bus,Empresa,DEALERS,0.0021390131193073114,3,1,Valdivia Dealer,6856,0,1,1
85-75911-4,2024-07-07 00:00:00.000,2025-07-07 00:00:00.000,Escuela de Conductores,Semi Remolque,Empresa,CORREDORES,0.0018675799086757,10,1,Osorno,5930,1,1,1
96-455065-0,2025-04-15 00:00:00.000,2025-04-04 00:00:00.000,Particular,Camioneta,55,DEALERS,0.0017579908675799,10,1,Casa Matriz Santiago Dealer,8650,0,0,0
85-78603-0,2024-09-02 00:00:00.000,2025-09-02 00:00:00.000,Comercial,Camión,Empresa,CORREDORES,0.0030493150684931,10,1,Rancagua,3512,0,1,1
69-593925-0,2025-02-19 00:00:00.000,2026-02-19 00:00:00.000,Particular,Automóvil,54,DEALERS,0.0008940639269406,51,0,CM Falabella,2457,0,0,1
74-811694-0,2026-03-02 00:00:00.000,2027-03-02 00:00:00.000,Particular,Camioneta,Empresa,CORREDORES,0.002517808219178,-19,1,Concepción,5548,1,1,1
74-811694-0,2025-04-15 00:00:00.000,2025-07-01 00:00:00.000,Particular,Station Wagon,67,MASIVO,0.0014904109589041,3,0,Valdivia Dealer,2457,0,0,1
3-547601-0,2025-04-15 00:00:00.000,2026-05-28 00:00:00.000,Particular,Automóvil,35,,0.0010629675081019056,0,1,Plus,7591,0,0,0
3-602765-0,2026-03-13 00:00:00.000,2027-03-13 00:00:00.000,Particular,Station Wagon,78,DEALERS,0.000910502283105,0,1,Viña del Mar,5969,0,0,0
96-537006-0,2025-08-23 00:00:00.000,2026-08-23 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0021758265424109084,10,1,Casa Matriz Santiago Dealer,2206,0,0,0
74-692478-0,2024-02-28 00:00:00.000,2025-02-28 00:00:00.000,Vehículos de Reparto,Camioneta,Empresa,CORREDORES,0.0006029143897996,0,1,HDI Santiago,1176,0,1,1
74-811694-0,2024-09-21 00:00:00.000,2024-05-23 00:00:00.000,Renta Car,Automóvil,62,DEALERS,0.0013552511415525,10,1,Advance,2401,1,0,0
74-754031-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Otros usos comerciales distint,Mini Bus,Empresa,DIRECTO,0.002931506849315,5,1,HDI.CL,1080,0,1,1
74-811694-0,2025-12-31 00:00:00.000,2026-12-31 00:00:00.000,Escuela de Conductores,Mini Bus,Empresa,DEALERS,0.001434703196347,0,1,Corporate,2639,1,1,1
96-581836-0,2026-02-27 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,27,DEALERS,0.0012123287671232,10,1,Valdivia Dealer,5780,0,0,0
74-680223-18,2025-04-15 00:00:00.000,2025-01-05 00:00:00.000,Transporte de Carga,Tracto Camión,Empresa,CORREDORES,0.0002789514571948,0,1,Viña del Mar,6782,1,1,1
74-811694-0,2026-02-09 00:00:00.000,2028-02-09 00:00:00.000,Particular,Station Wagon,72,CORREDORES,0.0006538812785388,10,0,Valdivia Dealer,7978,0,0,1
96-547215-0,2025-09-23 00:00:00.000,2027-09-23 00:00:00.000,Particular,Station Wagon,31,DEALERS,0.0013940639269406,0,1,Copiapo Dealer,8650,0,0,0
96-441317-0,2024-01-24 00:00:00.000,2025-01-24 00:00:00.000,Particular,Station Wagon,47,DEALERS,0.0011079554544544642,10,1,Puerto Montt Dealer,2206,0,0,0
69-721462-0,2025-04-15 00:00:00.000,2029-01-12 00:00:00.000,Particular,Station Wagon,54,CORREDORES,0.0007344890510948,3,1,Banca Seguros,1657,0,0,0
96-490265-0,2024-10-31 00:00:00.000,2026-10-31 00:00:00.000,Escuela de Conductores,Station Wagon,54,DEALERS,0.0010424657534246,28,1,Casa Matriz Santiago Dealer,7381,0,1,1
74-811694-0,2024-12-27 00:00:00.000,2025-12-27 00:00:00.000,Particular,Station Wagon,54,CORREDORES,0.0009260273972602,10,1,Banca Seguros,-820,0,0,0
96-530960-0,2025-04-15 00:00:00.000,2026-07-09 00:00:00.000,Escuela de Conductores,Station Wagon,32,DEALERS,0.0022036529680365,10,1,Casa Matriz Santiago Dealer,7381,0,0,0
69-602747-0,2025-03-17 00:00:00.000,2024-05-23 00:00:00.000,Particular,Mini Bus,54,MASIVO,0.0009013698630136,5,0,CM Falabella,3634,0,0,1
90-406863-0,2024-05-04 00:00:00.000,2025-05-04 00:00:00.000,Escuela de Conductores,Station Wagon,33,DEALERS,0.0013159817351598,10,1,Valdivia Dealer,8579,0,0,0
69-531377-0,2025-04-15 00:00:00.000,2025-06-30 00:00:00.000,Escuela de Conductores,Station Wagon,39,MASIVO,0.0009223744292237,0,0,CM Cencosud,4453,0,0,1
90-405898-0,2024-05-17 00:00:00.000,2025-05-17 00:00:00.000,Escuela de Conductores,Automóvil,69,DEALERS,0.0007983470319634,3,1,Casa Matriz Santiago Dealer,8579,0,0,0
69-548591-0,2024-09-27 00:00:00.000,2025-09-27 00:00:00.000,Particular,Automóvil,65,MASIVO,0.0014821917808219,12,0,CM Falabella,2457,0,0,1
74-811694-0,2024-09-21 00:00:00.000,2025-09-21 00:00:00.000,Escuela de Conductores,Camioneta,54,MASIVO,0.0015762557077625,5,0,CM Falabella,2457,0,0,1
69-667751-0,2025-08-30 00:00:00.000,2026-08-30 00:00:00.000,Escuela de Conductores,Station Wagon,54,MASIVO,0.0011424657534246,3,0,CM Falabella,2457,0,0,1
74-811694-0,2025-11-28 00:00:00.000,2026-11-28 00:00:00.000,Particular,Automóvil,48,DIRECTO,0.001055707762557,5,1,HDI.CL,1080,0,0,0
94-75276-0,2024-12-19 00:00:00.000,2026-12-19 00:00:00.000,Escuela de Conductores,Station Wagon,54,DEALERS,0.0013940639269406,5,1,Concepcion Dealer,6390,0,0,0
74-811694-0,2025-05-08 00:00:00.000,2026-05-08 00:00:00.000,Particular,Mini Bus,71,DEALERS,0.0007552511415525,20,1,Casa Matriz Santiago Dealer,7383,0,0,0
83-122189-0,2025-11-19 00:00:00.000,2026-11-19 00:00:00.000,Particular,Station Wagon,70,,0.001555441614593946,5,0,Valdivia Dealer,6872,0,0,0
116-32591-0,2024-10-27 00:00:00.000,2025-10-27 00:00:00.000,Escuela de Conductores,Automóvil,66,MASIVO,0.0012858447488584,-28,0,Valdivia Dealer,2457,0,0,1
3-499267-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Escuela de Conductores,Automóvil,54,CORREDORES,0.0028648401826484,5,1,HDI Santiago,2728,0,1,1
74-811694-0,2025-04-15 00:00:00.000,2026-04-15 00:00:00.000,Particular,Mini Bus,35,,0.0015360730593607,0,1,BancoEstado,6872,0,0,0
83-135729-0,2026-02-24 00:00:00.000,2027-02-24 00:00:00.000,Particular,Station Wagon,31,,0.0008803652968036,0,1,BancoEstado,6872,0,0,0
114-10321-0,2025-08-18 00:00:00.000,2026-08-18 00:00:00.000,Escuela de Conductores,Station Wagon,64,DEALERS,0.0017837592075816786,3,0,Casa Matriz Santiago Dealer,8650,0,0,0
74-781641-127,2025-04-15 00:00:00.000,2026-06-01 00:00:00.000,Transporte de Carga,Mini Bus,Empresa,DEALERS,0.0002237194520547,0,1,Corporate,2219,1,1,1
111-14842-0,2025-12-19 00:00:00.000,2026-12-19 00:00:00.000,Particular,Camioneta,51,DEALERS,0.0010146118721461,0,1,Concepción,4230,0,0,0
96-448452-0,2024-03-31 00:00:00.000,2024-05-23 00:00:00.000,Escuela de Conductores,Station Wagon,54,DEALERS,0.0016694786813774818,10,1,Casa Matriz Santiago Dealer,2206,0,0,0
96-570245-0,2026-01-05 00:00:00.000,2028-01-05 00:00:00.000,Particular,Station Wagon,63,DEALERS,0.0010200913242009,8,1,Casa Matriz Santiago Dealer,8650,0,0,0
94-85119-0,2025-10-03 00:00:00.000,2027-10-03 00:00:00.000,Particular,Station Wagon,49,DEALERS,0.0017913242009132,3,1,Valdivia Dealer,7883,0,0,0
3-551226-0,2025-06-14 00:00:00.000,2026-06-14 00:00:00.000,Particular,Station Wagon,Empresa,CORREDORES,0.0015561643835616,10,1,Valdivia Dealer,6518,0,1,1
69-526971-0,2024-06-07 00:00:00.000,2025-06-07 00:00:00.000,Particular,Station Wagon,54,MASIVO,0.0009990867579908,3,0,CM Falabella,2457,0,0,1
110-1008-1705,2025-08-24 00:00:00.000,2026-08-24 00:00:00.000,Comercial,Mini Bus,Empresa,DEALERS,0.0007013698630136,0,0,Partners,5072,1,1,1
94-71648-0,2024-08-27 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,64,DEALERS,0.00144200913242,-9,1,Valdivia Dealer,7883,0,0,0
69-713439-0,2025-12-12 00:00:00.000,2026-12-12 00:00:00.000,Escuela de Conductores,Station Wagon,63,MASIVO,0.0007461187214611,5,0,Valdivia Dealer,5336,0,0,1
74-811694-0,2026-02-28 00:00:00.000,2027-02-28 00:00:00.000,Particular,Station Wagon,54,CORREDORES,0.0030182648401826,0,0,Valdivia Dealer,5570,0,0,0
3-529269-0,2024-12-18 00:00:00.000,2024-05-23 00:00:00.000,Particular,Mini Bus,79,CORREDORES,0.0010712328767123,0,1,Viña del Mar,4334,0,0,0
74-793807-0,2025-08-05 00:00:00.000,2026-08-05 00:00:00.000,Particular,Automóvil,Empresa,DEALERS,0.0006045662100456,0,1,Banca Seguros,2556,0,1,1
74-811694-0,2025-04-15 00:00:00.000,2025-02-07 00:00:00.000,Particular,Moto,40,DEALERS,0.0007914389799635,10,1,Casa Matriz Santiago Dealer,8613,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2026-08-24 00:00:00.000,Comercial,Furgón,Empresa,CORREDORES,0.0007013698630136,0,0,Partners,5072,1,1,1
114-17356-0,2024-10-30 00:00:00.000,2026-10-30 00:00:00.000,Escuela de Conductores,Automóvil,46,DEALERS,0.0007977168949771,8,1,Valdivia Dealer,8650,0,0,0
116-22236-0,2025-01-10 00:00:00.000,2026-01-10 00:00:00.000,Particular,Jeep,66,CORREDORES,0.0010337899543378,4,0,Banca Seguros,6953,0,0,1
85-97126-4,2026-02-10 00:00:00.000,2027-02-08 00:00:00.000,Transporte de Carga,Semi Remolque,54,CORREDORES,0.0009182736455463,7,1,Osorno,5930,1,1,1
90-395443-0,2024-02-25 00:00:00.000,2025-02-25 00:00:00.000,Particular,Camioneta,56,DEALERS,0.0019508196721311,5,1,Valdivia Dealer,8579,0,0,0
69-606436-0,2025-04-01 00:00:00.000,2026-04-01 00:00:00.000,Otros usos comerciales distint,Camioneta,Empresa,MASIVO,0.001979908675799,25,1,CM Compara Online,5336,0,1,1
96-525549-0,2025-06-24 00:00:00.000,2026-06-24 00:00:00.000,Particular,Station Wagon,62,DEALERS,0.0023141552511415,10,1,Casa Matriz Santiago Dealer,7381,0,0,0
95-351370-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,54,DEALERS,0.0016136986301369,3,1,Casa Matriz Santiago Dealer,7817,0,0,0
96-582964-0,2026-03-10 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,47,DEALERS,0.0011181030551755,10,1,Vina del Mar Dealer,8650,0,0,0
3-550593-0,2025-05-29 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,66,,0.001657475113214953,3,0,Plus,7779,0,0,1
116-3251-0,2024-08-07 00:00:00.000,2026-08-07 00:00:00.000,Particular,Automóvil,48,CORREDORES,0.00062100456621,0,0,Banca Seguros,2634,0,0,1
115-11561-0,2025-12-31 00:00:00.000,2026-12-31 00:00:00.000,Otros usos comerciales distint,Bus,Empresa,CORREDORES,0.0124266666666666,0,1,Banca Seguros,2556,0,1,1
74-811694-0,2025-04-22 00:00:00.000,2026-04-22 00:00:00.000,Particular,Station Wagon,64,CORREDORES,0.0017515981735159,3,1,Rancagua,2656,0,0,0
85-57905-38,2025-07-24 00:00:00.000,2025-11-23 00:00:00.000,Comercial,Mini Bus,Empresa,CORREDORES,0.009081532274699943,5,1,Concepción,5348,1,1,1
90-392284-0,2024-01-04 00:00:00.000,2025-01-04 00:00:00.000,Particular,Mini Bus,70,DEALERS,0.0013834244080145,5,1,Casa Matriz Santiago Dealer,8356,0,0,0
85-87386-0,2025-02-27 00:00:00.000,2026-02-27 00:00:00.000,Escuela de Conductores,Tracto Camión,Empresa,,0.0018228310502283,0,1,Kontakto,7714,0,1,1
